Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480627.8510454,24939,1638480627,850172444,,0.7423322200775146,0.0,0.0,0.0,0.0,-0.5850263833999634
1638480627.9016833,24940,1638480627,900305423,,0.7423322200775146,0.0,0.0,0.0,0.0,-0.5850263833999634
1638480627.9510083,24941,1638480627,950274780,,0.7217017412185669,0.0,0.0,0.0,0.0,-0.5687676668167114
1638480628.0003421,24942,1638480628,7519,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.0507638,24943,1638480628,50164211,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.1007025,24944,1638480628,100111422,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.1507409,24945,1638480628,150197935,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.2005947,24946,1638480628,200187419,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.250764,24947,1638480628,250176968,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.300875,24948,1638480628,300155253,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.350639,24949,1638480628,350138369,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.4005985,24950,1638480628,400090541,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.4507356,24951,1638480628,450111963,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.5006278,24952,1638480628,500076646,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.5506437,24953,1638480628,550117397,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.600655,24954,1638480628,600078241,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.6509671,24955,1638480628,650473950,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.7006655,24956,1638480628,700081660,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.750749,24957,1638480628,750207854,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.8006487,24958,1638480628,800061493,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.8504832,24959,1638480628,850081891,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.9006817,24960,1638480628,900156820,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480628.9509044,24961,1638480628,950183714,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
